37.53794885966782;62.88;
44.93084207583159;62.25;
33.46609052780029;63.0;
40.42545985321384;63.12;
30.258505092842697;62.38;
33.8032014824024;63.25;
39.685732485874084;64.5;
38.69222169278355;64.12;
25.209963327022066;64.62;
25.564913581136224;63.75;
23.853212423295687;64.38;
43.1542078769247;64.62;
34.50710578878862;64.88;
35.987009741852475;66.25;
30.895175121719987;68.12;
25.368391398623643;67.75;
6.117689359760206;67.62;
11.472228662681957;67.38;
21.45824235503231;69.38;
41.755723665771015;70.0;
19.567633704999295;69.38;
10.492391197141941;69.38;
15.478980745975363;68.5;
26.67081331527531;67.88;
38.61553563995544;67.25;
39.420387925573024;67.5;
46.77326374403917;67.5;
38.18856309127453;67.88;
34.99547104703093;67.25;
25.08485829002636;67.88;
35.09999923933138;69.25;
31.923701822244297;69.75;
21.182299500799544;69.75;
11.618132227274074;71.0;
19.080886977088753;70.38;
13.392745759996373;70.25;
23.02459652941512;69.5;
22.475256488921772;69.62;
39.18362373617082;69.12;
32.44399360375046;69.0;
36.58376004070338;69.0;
32.81381778843654;68.5;
32.3323858530287;69.5;
36.86945391021662;69.62;
25.723032529084648;68.88;
22.53743331510121;68.38;
25.76285804957091;69.12;
39.725054460000294;68.75;
31.699140106554793;71.12;
36.768720845098684;71.5;
9.147120128069318;71.62;
10.390613459668302;73.12;
10.48982685946605;72.25;
8.2254070203533;73.12;
22.289797654659868;73.25;
14.168689637791072;74.5;
26.10254049143329;75.38;
9.205739345901996;75.0;
4.711022654833396;74.62;
8.652571446244265;73.0;
16.935164142352427;73.88;
42.376605497698996;74.38;
31.737777934841603;74.12;
23.185869509181423;76.12;
20.20758240505482;74.5;
0.6573399616055339;73.88;
19.674066758036794;74.25;
25.47996027655393;73.5;
33.06713046303035;71.12;
24.014212226042897;71.88;
47.143437177575414;73.0;
44.42855435874091;74.0;
30.03302593459963;72.0;
-1.7895093197596064;72.38;
25.601530742059964;72.88;
30.382227632960326;73.12;
32.40719454902336;72.75;
15.437134559304358;73.12;
22.888376742484432;73.25;
22.64886209825602;72.88;
21.92596209005475;69.75;
15.306010715745181;70.0;
51.76950112399595;70.75;
51.91600014256273;70.62;
41.104511678266974;70.62;
21.422947510430603;70.75;
23.44067893735307;69.5;
23.8814710491714;71.38;
41.16362868239666;71.38;
21.145083959613473;71.62;
22.63877474383399;71.25;
10.716436456827793;70.12;
24.395919821823103;71.5;
39.98616902528534;70.62;
24.638217652859808;69.75;
29.27541362611572;70.25;
32.223148017275705;70.5;
36.831408610788245;70.12;
27.267016728070686;71.62;
29.32516336939021;70.75;
121.8901550357243;0.0;
